Country,2005 Sales,2006 Sales,2007 Sales,2008 Sales,2009 Sales,2010 Sales,2011 Sales,2012 Sales,2013 Sales,2014 Sales,2015 Sales,2016 Sales,2017 Sales,2018 Sales,2019 Sales,2020 Sales,2021 Sales,2022 Sales,Total Sales,Average Sales,Growth 2005-2006,Growth 2006-2007,Growth 2007-2008,Growth 2008-2009,Growth 2009-2010,Growth 2010-2011,Growth 2011-2012,Growth 2012-2013,Growth 2013-2014,Growth 2014-2015,Growth 2015-2016,Growth 2016-2017,Growth 2017-2018,Growth 2018-2019,Growth 2019-2020,Growth 2020-2021,Growth 2021-2022
Nepal,1000.0,1000.0,2000.0,1500.0,2000.0,1000.0,3000.0,3600.0,3500.0,5300.0,4000.0,6400.0,7445.0,6759.0,7505.0,0.0,0.0,0.0,56009.0,3111.6111111111113,0.0,100.0,-25.0,33.33333333333333,-50.0,200.0,20.0,-2.7777777777777777,51.42857142857142,-24.528301886792452,60.0,16.328125,-9.214237743451982,11.037135670957241,-100.0,0.0,0.0
Nicaragua,3000.0,6000.0,6000.0,6000.0,4000.0,3000.0,3000.0,3000.0,4000.0,5200.0,4800.0,5400.0,7699.0,9567.0,1296.0,0.0,0.0,0.0,71962.0,3997.8888888888887,100.0,0.0,0.0,-33.33333333333333,-25.0,0.0,0.0,33.33333333333333,30.0,-7.6923076923076925,12.5,42.574074074074076,24.262891284582413,-86.45343367826905,-100.0,0.0,0.0
Nigeria,16000.0,22000.0,7000.0,7000.0,34000.0,25000.0,30000.0,40000.0,40000.0,42000.0,15600.0,19200.0,4700.0,8550.0,5100.0,0.0,0.0,0.0,316150.0,17563.88888888889,37.5,-68.18181818181817,0.0,385.7142857142857,-26.47058823529412,20.0,33.33333333333333,0.0,5.0,-62.857142857142854,23.076923076923077,-75.52083333333334,81.91489361702128,-40.35087719298245,-100.0,0.0,0.0
North Macedonia,9300.0,10000.0,10200.0,10500.0,6000.0,8500.0,8500.0,5000.0,2000.0,2700.0,3200.0,3800.0,3273.0,3885.0,4060.0,0.0,0.0,0.0,90918.0,5051.0,7.526881720430108,2.0,2.941176470588235,-42.857142857142854,41.66666666666667,0.0,-41.17647058823529,-60.0,35.0,18.51851851851852,18.75,-13.86842105263158,18.698441796516956,4.504504504504505,-100.0,0.0,0.0
Oman,147500.0,144700.0,146300.0,145000.0,105000.0,115000.0,115000.0,130000.0,140000.0,138600.0,121100.0,115700.0,63789.0,49777.0,49924.0,0.0,0.0,0.0,1727390.0,95966.11111111111,-1.8983050847457625,1.10573600552868,-0.888585099111415,-27.586206896551722,9.523809523809524,0.0,13.043478260869565,7.6923076923076925,-1.0,-12.626262626262626,-4.459124690338563,-44.866897147796024,-21.966169715781717,0.2953171143299114,-100.0,0.0,0.0
Palestine,13500.0,15700.0,16400.0,18400.0,13400.0,17400.0,19700.0,21600.0,21100.0,21100.0,21100.0,21100.0,496.0,146.0,109.0,0.0,0.0,0.0,221251.0,12291.722222222223,16.296296296296298,4.45859872611465,12.195121951219512,-27.173913043478258,29.850746268656714,13.218390804597702,9.644670050761421,-2.314814814814815,0.0,0.0,0.0,-97.64928909952607,-70.56451612903226,-25.34246575342466,-100.0,0.0,0.0
Panama,10000.0,15000.0,22000.0,30000.0,25000.0,30000.0,35000.0,40000.0,39800.0,43000.0,46700.0,46200.0,44009.0,36401.0,39049.0,0.0,0.0,0.0,502159.0,27897.722222222223,50.0,46.666666666666664,36.36363636363637,-16.666666666666664,20.0,16.666666666666664,14.285714285714285,-0.5,8.040201005025125,8.604651162790699,-1.070663811563169,-4.742424242424242,-17.28737303733327,7.274525425125683,-100.0,0.0,0.0
Paraguay,3000.0,5000.0,6000.0,12000.0,7000.0,11000.0,20000.0,20000.0,19900.0,21500.0,18700.0,16000.0,18848.0,25204.0,20599.0,0.0,0.0,0.0,224751.0,12486.166666666666,66.66666666666666,20.0,100.0,-41.66666666666667,57.14285714285714,81.81818181818183,0.0,-0.5,8.040201005025125,-13.023255813953488,-14.43850267379679,17.8,33.722410865874366,-18.270909379463575,-100.0,0.0,0.0
Puerto Rico,96000.0,85000.0,92000.0,65000.0,65000.0,45000.0,55000.0,55000.0,54700.0,58500.0,49000.0,66500.0,84470.0,73080.0,82607.0,0.0,85486.0,0.0,1112343.0,61796.833333333336,-11.458333333333332,8.235294117647058,-29.347826086956523,0.0,-30.76923076923077,22.22222222222222,0.0,-0.5454545454545455,6.946983546617916,-16.23931623931624,35.714285714285715,27.022556390977442,-13.484077187167042,13.03639846743295,-100.0,8548600.0,-100.0
Qatar,61100.0,59900.0,60500.0,60000.0,40000.0,40000.0,45000.0,60000.0,65000.0,71500.0,69200.0,50200.0,41176.0,38816.0,39679.0,0.0,0.0,0.0,802071.0,44559.5,-1.9639934533551555,1.001669449081803,-0.8264462809917356,-33.33333333333333,0.0,12.5,33.33333333333333,8.333333333333332,10.0,-3.2167832167832167,-27.45664739884393,-17.97609561752988,-5.731494074217991,2.223309975267931,-100.0,0.0,0.0
R. Of Congo,200.0,200.0,200.0,500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700.0,650.0,0.0,0.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,3000.0,3000.0,3000.0,3000.0,4000.0,4000.0,3500.0,4000.0,4000.0,4500.0,3700.0,4400.0,3773.0,3558.0,3320.0,0.0,0.0,0.0,54751.0,3041.722222222222,0.0,0.0,0.0,33.33333333333333,0.0,-12.5,14.285714285714285,0.0,12.5,-17.77777777777778,18.91891891891892,-14.249999999999998,-5.6983832494036575,-6.689151208544127,-100.0,0.0,0.0
Serbia,21603.0,25610.0,32772.0,36177.0,30000.0,28951.0,22181.0,22800.0,23000.0,23900.0,21700.0,23300.0,22090.0,24006.0,25514.0,0.0,0.0,0.0,383604.0,21311.333333333332,18.54834976623617,27.965638422491214,10.389967045038448,-17.07438427730326,-3.4966666666666666,-23.384339055645746,2.79067670528831,0.8771929824561403,3.91304347826087,-9.205020920502092,7.373271889400922,-5.193133047210301,8.673607967406067,6.281762892610181,-100.0,0.0,0.0
Singapore,109167.0,116849.0,110814.0,100979.0,73183.0,47273.0,33493.0,32724.0,27955.0,32807.0,61512.0,91096.0,94692.0,81625.0,76476.0,0.0,0.0,0.0,1090645.0,60591.38888888889,7.036925078091365,-5.16478532122654,-8.875232371361019,-27.526515414095996,-35.40439719607013,-29.1498318278933,-2.296002149702923,-14.573401784622908,17.356465748524414,87.49657085378121,48.09468071270646,3.9474839729516114,-13.799476196510794,-6.3081163859111795,-100.0,0.0,0.0
Slovenia,59324.0,59578.0,68719.0,71575.0,57967.0,61142.0,60193.0,50091.0,52268.0,53296.0,59450.0,63674.0,62522.0,65115.0,70904.0,0.0,0.0,0.0,915818.0,50878.77777777778,0.42815723821724766,15.342911813085367,4.156055821534074,-19.012224938875306,5.477254299860265,-1.5521245624938669,-16.782682371704354,4.3460901159889005,1.966786561567307,11.546832782948064,7.1051303616484445,-1.8092156924333322,4.147340136272032,8.890424633341013,-100.0,0.0,0.0
Sri Lanka,2600.0,2800.0,2900.0,3000.0,3000.0,2000.0,7000.0,8000.0,10000.0,13800.0,12500.0,26300.0,11796.0,10981.0,8100.0,0.0,0.0,0.0,124777.0,6932.055555555556,7.6923076923076925,3.571428571428571,3.4482758620689653,0.0,-33.33333333333333,250.0,14.285714285714285,25.0,38.0,-9.420289855072465,110.4,-55.14828897338403,-6.909121736181756,-26.236226208906295,-100.0,0.0,0.0
Sudan,2000.0,2000.0,2500.0,3000.0,7000.0,2000.0,2000.0,2000.0,1500.0,1800.0,2200.0,0.0,1450.0,1140.0,996.0,0.0,0.0,0.0,31586.0,1754.7777777777778,0.0,25.0,20.0,133.33333333333331,-71.42857142857143,0.0,0.0,-25.0,20.0,22.22222222222222,-100.0,145000.0,-21.379310344827587,-12.631578947368421,-100.0,0.0,0.0
Syria,32985.0,45467.0,36000.0,42000.0,46000.0,78147.0,33160.0,36300.0,35500.0,33400.0,33400.0,33400.0,4500.0,6996.0,11428.0,0.0,0.0,0.0,508683.0,28260.166666666668,37.841443080187965,-20.821694855609564,16.666666666666664,9.523809523809524,69.88478260869564,-57.56714909081603,9.469240048250905,-2.203856749311295,-5.915492957746479,0.0,0.0,-86.52694610778443,55.46666666666666,63.350485991995434,-100.0,0.0,0.0
Tajikistan,5300.0,5700.0,5800.0,6000.0,7000.0,6500.0,7500.0,6000.0,6000.0,6100.0,6100.0,1900.0,2000.0,2200.0,2200.0,0.0,0.0,0.0,76300.0,4238.888888888889,7.547169811320755,1.7543859649122806,3.4482758620689653,16.666666666666664,-7.142857142857142,15.384615384615385,-20.0,0.0,1.6666666666666667,0.0,-68.85245901639344,5.263157894736842,10.0,0.0,-100.0,0.0,0.0
Tanzania,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,3500.0,1000.0,2600.0,2300.0,938.0,998.0,675.0,0.0,0.0,0.0,30011.0,1667.2777777777778,0.0,0.0,0.0,0.0,0.0,50.0,0.0,16.666666666666664,-71.42857142857143,160.0,-11.538461538461538,-59.21739130434782,6.396588486140725,-32.364729458917836,-100.0,0.0,0.0
Tr.&Tobago,10000.0,10000.0,5000.0,10000.0,10000.0,10000.0,10000.0,8000.0,8000.0,6300.0,10500.0,13900.0,9840.0,9712.0,10707.0,0.0,0.0,0.0,141959.0,7886.611111111111,0.0,-50.0,100.0,0.0,0.0,0.0,-20.0,0.0,-21.25,66.66666666666666,32.38095238095238,-29.208633093525183,-1.3008130081300813,10.24505766062603,-100.0,0.0,0.0
Tunisia,25000.0,30000.0,30000.0,33000.0,35000.0,45000.0,35000.0,37000.0,35000.0,37100.0,36100.0,36400.0,45886.0,35343.0,34387.0,0.0,0.0,0.0,530216.0,29456.444444444445,20.0,0.0,10.0,6.0606060606060606,28.57142857142857,-22.22222222222222,5.714285714285714,-5.405405405405405,6.0,-2.6954177897574128,0.8310249307479225,26.06043956043956,-22.976506995597788,-2.7049203519791756,-100.0,0.0,0.0
Turkmenistan,3900.0,4200.0,4300.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4600.0,4600.0,4500.0,4800.0,5100.0,5225.0,0.0,0.0,0.0,68725.0,3818.0555555555557,7.6923076923076925,2.380952380952381,4.651162790697675,0.0,0.0,11.11111111111111,-10.0,0.0,2.2222222222222223,0.0,-2.1739130434782608,6.666666666666667,6.25,2.450980392156863,-100.0,0.0,0.0
Uganda,3000.0,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,2200.0,2900.0,721.0,770.0,832.0,0.0,0.0,0.0,37923.0,2106.8333333333335,16.666666666666664,-14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.666666666666668,31.818181818181817,-75.13793103448276,6.796116504854369,8.051948051948052,-100.0,0.0,0.0
Uruguay,10000.0,10000.0,12000.0,15000.0,30000.0,40000.0,38308.0,38109.0,41785.0,40171.0,39472.0,35924.0,41549.0,34377.0,30063.0,0.0,0.0,0.0,456758.0,25375.444444444445,0.0,20.0,25.0,100.0,33.33333333333333,-4.2299999999999995,-0.5194737391667537,9.646015376945078,-3.86263013042958,-1.7400612382066667,-8.988650182407783,15.65805589577998,-17.26154660761992,-12.549088053058732,-100.0,0.0,0.0
Venezuela,128601.0,184108.0,267932.0,135882.0,67047.0,68210.0,65339.0,60776.0,43887.0,10400.0,7700.0,3200.0,2500.0,1159.0,3000.0,0.0,0.0,0.0,1049741.0,58318.944444444445,43.16218380883508,45.52979772742086,-49.28489318185211,-50.657923786815026,1.7346040837024772,-4.209060255094561,-6.983577954973293,-27.7889298407266,-76.30277758789619,-25.961538461538463,-58.44155844155844,-21.875,-53.64,158.84383088869717,-100.0,0.0,0.0
Yemen,4000.0,4700.0,4800.0,5000.0,5000.0,2000.0,2000.0,2000.0,2000.0,2500.0,2300.0,1100.0,828.0,552.0,552.0,0.0,0.0,0.0,39332.0,2185.1111111111113,17.5,2.127659574468085,4.166666666666666,0.0,-60.0,0.0,0.0,0.0,25.0,-8.0,-52.17391304347826,-24.727272727272727,-33.33333333333333,0.0,-100.0,0.0,0.0
Zambia,2300.0,2700.0,2800.0,2600.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1700.0,2300.0,848.0,1118.0,1094.0,0.0,0.0,0.0,30460.0,1692.2222222222222,17.391304347826086,3.7037037037037033,-7.142857142857142,15.384615384615385,-33.33333333333333,0.0,0.0,0.0,0.0,-15.0,35.294117647058826,-63.13043478260869,31.839622641509436,-2.146690518783542,-100.0,0.0,0.0
Zimbabwe,7000.0,6000.0,3000.0,3000.0,3000.0,2000.0,3000.0,3000.0,3000.0,4100.0,1500.0,1300.0,1094.0,906.0,532.0,0.0,0.0,0.0,42432.0,2357.3333333333335,-14.285714285714285,-50.0,0.0,0.0,-33.33333333333333,50.0,0.0,0.0,36.666666666666664,-63.41463414634146,-13.333333333333334,-15.846153846153847,-17.184643510054844,-41.280353200883,-100.0,0.0,0.0
